name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;408;0;246;3077;1209;3077;954;0
header;105;169;105;208;1724;208;1724;169
A;898;227;898;256;922;256;922;227
B;889;903;889;932;910;932;910;903
B;665;1054;665;1081;679;1081;679;1054
B;1027;1064;1027;1080;1036;1080;1036;1064
B;514;1065;514;1080;523;1080;523;1065
A;650;1147;650;1172;664;1172;664;1147
A;906;1402;906;1402;906;1402;906;1402
C;883;1627;883;1655;905;1655;905;1627
A;857;1636;857;1636;858;1636;858;1636
B;528;1842;528;1865;544;1865;544;1842
B;419;1849;419;1866;432;1866;432;1849
B;1028;1991;1028;2011;1044;2011;1044;1991
D;1022;2225;1022;2241;1031;2241;1031;2225
D;562;2226;562;2241;571;2241;571;2226
D;889;2298;889;2324;909;2324;909;2298
