name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;928;0;928;3075;1444;3075;1190;0
header;83;141;83;181;1722;181;1722;141
A;1177;671;1177;686;1185;686;1185;671
B;1193;945;1193;961;1201;961;1201;945
A;1040;1543;1040;1558;1048;1558;1048;1543
C;1091;1862;1091;1882;1107;1882;1107;1862
B;980;2085;980;2100;1002;2100;1002;2085
B;1043;2093;1043;2108;1052;2108;1052;2093
B;1092;2457;1092;2473;1101;2473;1101;2457
A;1122;2463;1122;2467;1156;2467;1156;2463
B;1071;2495;1071;2511;1094;2511;1094;2495
B;1132;2504;1132;2520;1141;2520;1141;2504
D;926;2681;926;2707;958;2707;958;2681
B;1228;2727;1228;2741;1247;2741;1247;2727
B;1289;2735;1289;2752;1298;2752;1298;2735
B;1184;2805;1184;2820;1206;2820;1206;2805
