name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;374;0;582;3073;1687;3073;1363;0
header;182;114;182;149;1812;149;1812;114
A;1093;168;1093;170;1094;170;1094;168
A;981;174;981;203;1004;203;1004;174
B;963;693;963;709;972;709;972;693
B;991;858;991;885;1012;885;1012;858
A;1102;1303;1102;1315;1110;1315;1110;1303
A;501;1384;501;1388;505;1388;505;1384
C;996;1534;996;1563;1019;1563;1019;1534
A;1417;1707;1417;1715;1424;1715;1424;1707
D;1465;1801;1465;1817;1474;1817;1474;1801
A;1420;1845;1420;1852;1428;1852;1428;1845
A;1507;1904;1507;1916;1514;1916;1514;1904
A;1369;1937;1369;1944;1375;1944;1375;1937
D;1007;2255;1007;2282;1029;2282;1029;2255
A;1417;2537;1417;2545;1423;2545;1423;2537
